genesymbols	troph	ring	schiz	F	M
PF3D7_0524200	19.1245420802611	4.50877192982456	14.6255181371732	633.078895405315	1
PF3D7_0524300	147.82024109224	326.119959288531	17.4270954830728	10.2027645104589	146.986675405055
PF3D7_0524400	6.01117024345447	17.9482934400991	1	1	1
PF3D7_0524500	7.75637069373995	15.6612106999778	1	1	1
PF3D7_0524700	72.1789413211609	52.1533653140682	16.0718159600469	26.0723861197006	20.1898063748537
PF3D7_0524800	120.298984338286	39.6543889118024	66.0417502832425	33.4787915004435	45.4959290887238
PF3D7_0524900	577.811588768012	1567.79021502095	140.00411449822	147.504293659019	104.938766040336
PF3D7_0525000	105.318004823536	207.604671603325	18.077198543851	41.6669953617815	62.6660091894186
PF3D7_0525200	1867.13776959357	189.498639136228	1586.74622750744	782.183043434849	358.57413606849
PF3D7_0525400	755.698951742476	137.101537154979	947.214141232787	246.17230861152	163.853445882556
PF3D7_0525500	293.909549019822	449.378364074385	34.3710628157951	63.4510283522552	56.1880605133102
PF3D7_0525600	56.2627506417257	10.253518252585	17.6511354096552	58.5324535435646	1
PF3D7_0525700	20.3051711241174	8.07413695529145	2.63226664707947	1	1
PF3D7_0525800	103.860005696515	1136.52115707377	25529.7457863404	578.252867325651	1167.57898058368
PF3D7_0526000	369.78927781762	423.950520385878	31.0367231230758	126.984333031579	81.2412123654252
PF3D7_0526100	65.3556017257166	55.8059958259461	1	35.6528680618453	1
PF3D7_0526200	258.666617337666	30.4254515897334	18.626389295773	300.615331958591	197.585177129907
PF3D7_0526300	320.662755388118	29.1300557279092	110.457532646549	1173.01036707257	16.2160681679854
PF3D7_0526400	157.838054833793	14.2140839472204	21.706260707331	124.748116769037	1
PF3D7_0526500	1569.73846369471	420.608931656221	2813.55578088655	535.779995328692	1542.59191911526
PF3D7_0526700	1304.59635259953	705.411136274508	814.767678664695	169.668406428803	49.4620972243356
PF3D7_0526800	189.104689979613	90.7155902518135	17.9134657867067	58.9924138919722	47.7961944930642
PF3D7_0526900	277.462271799098	44.9106117154702	15.5736349895868	202.614957308696	116.178509774179
PF3D7_0527000	280.96628097479	10.5549243507747	144.48577497616	77.6557789334451	578.659416262547
PF3D7_0527100	96.4183112643612	18.5261855588511	18.7622730810204	20.8818473908212	42.0930758167249
PF3D7_0527200	998.871356302875	125.796935410814	229.575524963027	669.240268010282	442.988936882598
PF3D7_0527300	41.1073005970208	76.3434801023476	19.2278312724335	82.8723002879396	1
PF3D7_0527500	4529.73572263319	5840.07408947972	523.015205565284	2271.58442236235	889.765972234258
PF3D7_0527900	1392.78545693217	1963.2306134645	107.697706275045	221.758113595515	1245.193257797
PF3D7_0528000	434.819111554742	152.80491796906	35.3638084211399	262.051818131306	23.4794874676857
PF3D7_0528100	104.425851512708	63.1715215430539	28.8748365971181	33.2555910310049	186.925443896997
PF3D7_0528200	585.126186916426	984.893286168154	61.376774549924	91.0993707690855	87.790282116783
PF3D7_0528300	7.27604088387996	6.32758599173264	1463.80544860261	35.137990959958	56.0475443197753
PF3D7_0528500	6.2734502193504	1	4.77857547704515	257.887545985917	1
PF3D7_0528600	313.065613299494	960.849755141815	80.0988417932676	24.1995667128944	37.3770670584958
PF3D7_0528700	29.2021796779092	17.0586926522147	1	1	1
PF3D7_0528800	419.653152957532	2303.32393217628	340.919801842969	117.197201600284	179.469524444242
PF3D7_0528900	25.6874836879461	9.12215724496426	14.8896382196562	1452.47303940984	1
PF3D7_0529000	7.38610853807747	8.26400718035009	1	1	1
PF3D7_0529100	463.506162699994	132.886814582634	25.13740870601	57.9919555579687	92.4750455518809
PF3D7_0529300	245.167432228292	97.5306800159117	9.54308224753306	56.0478764434873	14.946417862572
PF3D7_0529500	50.2295972722421	16.5680110824004	7.47479685324873	11.3180007841681	12.2397437338429
PF3D7_0529700	243.600085837686	208.199901371547	20.3372976376413	104.787650498784	1
PF3D7_0529800	774.013101035619	120.350838367807	361.33443081081	388.123684369346	1806.13958841319
PF3D7_0529900	8.29942790346945	2.5106652969968	13.5185327538688	27.2425864693224	1
PF3D7_0530100	22.235874305559	12.3670365452752	27.5853990195967	1	1
PF3D7_0530400	278.53716812836	87.606458129829	33.1605653929978	60.7188548983999	85.5756020642646
PF3D7_0530500	50.2052451446575	14.114121077006	7.25097671511174	129.694118530374	87.8816698779442
PF3D7_0530600	375.442144853428	406.64826565573	41.8162099556995	71.4236377783474	23.4794874676857
PF3D7_0530700	272.999800200171	274.36486234351	50.4291539306537	277.574863164777	68.5252771696785
PF3D7_0530750	55.9354846159381	3.44570534142047	14.6663825152051	372.220156049391	1
PF3D7_0530800	98.5183586298572	7.21277241372094	11.0291385524584	3855.35731622766	1
PF3D7_0530900	252.666456070726	128.614222184881	597.663033407649	193.206499276067	158.119275588118
PF3D7_0531000	1112.94339562108	324.750754091997	753.8450265478	347.399195960241	366.429877854981
PF3D7_0531200	62.5696432769992	9.27639236130288	4.34373218056677	14.0123617436565	26.8685360995421
PF3D7_0531300	497.491274455544	307.238056231664	32.6519272037659	91.5768632345156	195.025539474792
PF3D7_0531400	66.5176863346123	238.89328012432	133.854050589983	15.6860130411796	128.350257384804
PF3D7_0602000	42.8489766063373	88.2267631869297	17.2356319366293	436.74720513011	443.324210587367
PF3D7_0602200	723.802399510898	337.225031043662	38.7506772695243	112.759731641221	40.1325794589869
PF3D7_0602300	43.3049156432455	4.45805380731724	1	47.8877530346796	1
PF3D7_0602500	101.852765950643	23.9190381293295	11.5371630985316	11.3180007841681	1
PF3D7_0602600	1056.06842159101	498.823161218217	770.497135484577	581.565199578548	447.077497946027
PF3D7_0602700	315.851827867998	327.898026392997	59.6571355821142	3628.2233011609	39.8461318520534
PF3D7_0602800	457.645100001591	472.171262089616	66.1571428607023	134.629019078839	14.8031940591053
PF3D7_0602900	787.883408450383	389.950290232338	247.938409520222	171.250999341071	2517.01652848265
PF3D7_0603200	383.8522682699	57.0593612542345	28.0012884084521	53.7327534808974	1
PF3D7_0603300	95.6234205217912	139.724134845185	76.3415246375052	75.8522763667659	1
PF3D7_0603400	836.664795398996	2825.95331094725	77.7990139162227	502.383159702383	258.213098571917
PF3D7_0603500	4.68683949490554	1	1	1	1
PF3D7_0603700	162.954055079674	79.1088487454847	379.387688676133	24.3303625278245	39.7717121588089
PF3D7_0603800	501.713143988128	21.1114732283961	215.792932021303	470.805572021071	1693.24245073255
PF3D7_0603900	30.7992917940015	7.07146069971503	12.5110424510269	320.351157223187	5939.72875757656
PF3D7_0604200	194.679414658751	33.689881678705	55.2039737761127	203.818184809133	40.1481365487003
PF3D7_0604400	21.0162644196828	22.9869824048267	15.2470547548917	3509.56119191175	44.9483167794673
PF3D7_0604700	75.7216027252487	7.03573153066152	19.3124311842696	38.0774147429261	1
PF3D7_0604800	122.877701837511	48.6524911914836	201.895691794136	48.4787015901368	14.8031940591053
PF3D7_0604900	90.259842328171	12.8691618535839	3.14546234713581	25.9563436251587	1
PF3D7_0605200	133.973368014651	22.016493519095	22.378098116619	224.636803777839	443.031978762036
PF3D7_0605400	4.8200292869067	1	1	1	176.826760688677
PF3D7_0605500	384.660482452935	18.726134194171	55.2912152074197	62.649574425185	167.994373434782
PF3D7_0605600	291.079920378239	47.3498212099892	261.116641245468	205.610066538585	2368.51362072895
PF3D7_0605700	14.8466974640737	3.18569680013988	10.5360210509621	1220.82140652302	71.1262272089762
PF3D7_0605800	874.76689157023	98.0194033822492	1239.8000414532	792.728689233057	3407.24168769186
PF3D7_0605900	582.388470530823	12.8404078472356	115.977289266594	568.425867789905	1008.56449355919
PF3D7_0606100	1322.74546153079	1118.93948710806	601.824972898395	1559.05423601112	409.99706898204
PF3D7_0606200	140.126663645413	56.4149639889699	163.797731794379	446.343633905668	53.3322350991405
PF3D7_0606400	11.049863953029	21.9543358065184	1	2997.93819916966	14.8031940591053
PF3D7_0606500	833.378501599696	1660.48385422719	324.934901414905	79.8067944299016	70.6565150993882
PF3D7_0606700	119.489585806421	30.9468133293956	27.724169151324	10.2471865434941	75.1731794543778
PF3D7_0606900	941.321395919769	821.611288463566	43.6315495298151	373.515546032095	70.5680967373172
PF3D7_0607000	562.302827337116	1524.71138478633	49.3547050425929	353.41606755046	499.118969280843
PF3D7_0607100	38.1163496406077	4.08508669093602	54.4142748567054	499.567103113748	277.509041187831
PF3D7_0607200	501.530531364672	28.8750794832813	130.850926249808	786.369935893833	202.30816386631
PF3D7_0607300	479.067529692571	40.2640139207779	113.817976918552	201.210177729733	60.543541553514
PF3D7_0607400	227.676780276958	58.8564442818384	368.838048692145	98.8323861419963	301.359424517921
PF3D7_0607500	576.85382094939	239.905382908646	215.175800598804	353.713434337029	226.168856889379
PF3D7_0607600	93.1592304514104	6.89678619014414	38.3693003033036	83.2482519193068	1451.45179438875
PF3D7_0607700	297.236798681179	43.2853235014626	524.333967485657	3701.57720010171	351.988326123167
PF3D7_0607800	683.391154358425	148.273094066836	81.2764022879704	117.906859535733	14.946417862572
PF3D7_0607900	2031.87673076599	929.808857387439	199.382653028549	309.48045857436	470.638994923346
PF3D7_0608000	319.356224533284	21.5179156325121	16.0386573001232	130.11301940731	31.6927350296185
PF3D7_0608100	609.219564164707	146.701037904606	91.0060963244296	210.956239224636	14.946417862572
PF3D7_0608200	115.926359891535	39.9834890939161	17.5208099691148	75.6372040496213	55.4914859807569
PF3D7_0608300	1714.73080184582	668.587152610859	396.634558609906	1362.95214509102	578.541891581782
PF3D7_0608310	229.778806417168	186.255844976955	14.7581566928152	50.0590265812598	78.9198487075092
PF3D7_0608400	41.083848691464	1.96536278333398	14.6141142191486	14.0123617436565	1
PF3D7_0608500	595.100667315164	96.2322243290053	22.6491610059985	115.865948012103	1
PF3D7_0608700	2832.41346478532	744.78940820163	184.44741170188	606.418024306141	733.342619610222
PF3D7_0608800	706.104411293523	209.074261132612	379.676677850328	229.018246312519	307.105723467277
PF3D7_0609100	6.29934583862795	40.2376704438418	1	1	1
PF3D7_0609200	34.3745592450572	36.7935513422072	23.3607999436801	399.78449924333	1
PF3D7_0609400	251.536814514641	251.336890971053	183.82891833181	114.494512009134	151.884421849613
PF3D7_0609500	37.5264700141442	4.92187622558632	22.7763875212242	116.566079929348	189.145371384867
PF3D7_0609700	686.828094498305	1208.36572378591	565.459177213648	219.683873645293	666.934278133278
PF3D7_0610000	91.0655427024702	66.8907750805151	13.9946582754909	14.0123617436565	35.0634260993971
PF3D7_0610100	1748.26817639473	1034.98874067074	399.166976537764	335.839282659238	571.149683251326
PF3D7_0610500	178.800899340216	60.8652046228907	9.55617133697031	21.6360015683361	42.0930758167249
PF3D7_0610700	89.0850869578122	27.2093823376428	11.8075479022408	20.9668550206657	41.6272852847973
PF3D7_0610800	1767.09645324454	479.118279006406	178.135078081096	421.703689507657	403.683275564982
PF3D7_0611000	23.3654981262957	3.60294653547816	26.6437849619351	40.933892358561	23.2316089015362
PF3D7_0611100	256.680848358079	25.6994031649164	11.8265627007778	80.6449195111364	127.80369343936
PF3D7_0611200	1347.23961111924	291.716915990752	69.2154228962081	259.741394006859	1517.14005286631
PF3D7_0611300	304.153252605163	23.7619075229964	19.9111229335823	109.047848420713	1
PF3D7_0611400	287.093166780654	379.27975758966	42.6582560334373	90.0865521771908	228.192245599357
PF3D7_0611500	3.62558323453915	1	11.685134884065	426.463586316148	30.75836209975
PF3D7_0611700	591.940461962229	1434.66087506188	95.4824444173558	115.959758748581	70.0236390493097
PF3D7_0611900	246.081199824795	82.5281828706897	46.2833100681537	190.935088283557	42.0930758167249
PF3D7_0612000	32.0334094074619	4.03526983548837	38.8445490525853	1	1
PF3D7_0612100	115.469819275168	411.567261805991	113.051090084575	51.4329090504227	51.4667087245345
PF3D7_0612300	68.7234165197503	10.6051232749881	258.216066883315	90.2741418011368	16.2160681679854
PF3D7_0612400	150.224917526109	13.7910546656793	389.875141872665	115.703724585846	12.2397437338429
PF3D7_0612500	5.54440387563761	10.3984962406015	12.6971635958978	1410.70678677156	26.8685360995421
PF3D7_0612600	351.718862359114	691.393694616079	92.2048889319643	181.661354704769	46.0533604670762
PF3D7_0612800	274.099187532226	562.907595029404	1514.25388369113	281.489250520064	173.497098770297
PF3D7_0612900	525.027804743904	3319.64665689262	280.322990009796	199.824655786308	408.294034696005
PF3D7_0613000	146.616610274123	23.6040096726048	18.8499029935777	88.7450445318742	30.2722908494819
PF3D7_0613100	14.4994204102362	29.3094698872706	13.9608479374529	89.4739007132747	29.6229498812148
PF3D7_0613200	15.911141182068	1	1	1	1
PF3D7_0613300	52.581246675205	13.0758660121054	2663.98353737647	194.561479351686	67.6948267046086
PF3D7_0613400	775.827723821888	46.5288370625758	162.740453476699	1108.64851492947	325.804647503786
PF3D7_0613500	521.312693186798	370.965831969327	487.626869073429	152.617785073343	101.124387682274
PF3D7_0613700	590.990371939623	245.468395114193	191.938793055424	141.216015100071	14.8031940591053
PF3D7_0613900	21.4501679536388	32.7397521938749	3005.8055625238	23.2796617134301	57.3952176855403
PF3D7_0614100	606.512726827741	101.545556254762	3835.86975138634	568.579504223888	92.7377644975568
PF3D7_0614200	400.317053317686	498.206057216279	767.202906628006	217.116694014757	74.4206918907769
PF3D7_0614300	208.039824949344	913.28925810504	257.575008921753	35.6528680618453	90.11067545892
PF3D7_0614400	435.258048350579	250.520225938057	26.9226997594638	265.104969339928	31.4295501086965
PF3D7_0614500	2522.65921424104	6845.74953328165	278.01217447637	920.733604853511	709.822124714086
PF3D7_0614600	553.665665985947	69.4352205118933	358.748843124709	202.500530597843	831.324314732296
PF3D7_0614700	16.142702696271	3.29231615624427	1920.87544961494	452.139968832721	599.077374390765
PF3D7_0614800	538.77045914989	219.891772083828	521.400836904581	1011.18411680919	121.149988340761
PF3D7_0614900	360.613144702654	135.341712339697	437.866250060068	201.078788671132	1101.46445485861
PF3D7_0615000	68.8195786239298	110.224054335989	17.9392321653523	1	30.75836209975
PF3D7_0615100	52.9129113163403	1	8.51756863022666	182.424660034731	1
PF3D7_0615200	48.4984113772946	16.1192237239441	28.1591586174103	4183.67687809223	61.8935790052197
PF3D7_0615300	165.631434389522	22.4453826344105	62.9262866989337	81.747665613146	36.0250429056776
PF3D7_0615500	65.7713959364573	11.3077752763895	30.207741732648	42.7187237805879	424.969083567794
PF3D7_0615600	572.346314622248	401.036711926333	151.424346144191	284.942510927955	984.385454636634
PF3D7_0615700	465.187661519987	1134.98548696434	69.4610040014927	196.662425354705	266.988775608531
PF3D7_0615800	281.692036950309	204.828696558189	48.0986486823958	124.944652582906	205.334397661639
PF3D7_0616000	126.731295066602	36.5017307220964	5.91940023583708	24.226552475758	50.1876976947252
PF3D7_0616100	231.171577058914	147.739113267944	321.169968248674	413.727305219163	458.974183086075
PF3D7_0616200	1151.51570409157	55.2078964879014	2083.13542620186	1554.38444405543	2710.7254498797
PF3D7_0616300	1018.29138182771	274.720433945398	572.992884863995	291.611542102546	145.158609124243
PF3D7_0616400	637.708024773016	103.245459531177	823.22402329008	277.466806295185	431.23365817582
PF3D7_0616600	287.659774473732	33.1834276630168	16.9905202678796	658.216978892643	36.2952362054767
PF3D7_0616700	437.511820806741	48.838828585912	124.800270155779	228.086320605327	511.730435493664
PF3D7_0616800	490.000170792393	76.6391977412626	334.235827666162	109.320519156754	50.3495058032531
PF3D7_0617000	115.390836420218	91.2823374669061	6.79169056323213	432.820221809661	123.976173968847
PF3D7_0617100	214.93073301572	584.258198468688	99.4568251932643	151.804764183933	345.175777815382
PF3D7_0617200	4194.34759655284	7136.10066472415	296.293581766142	1365.86412078774	473.331754795814
PF3D7_0617300	27.2012974629963	6.20074890784273	115.466592963111	14.4330964630657	71.4684002776198
PF3D7_0617800	8303.10586467685	827.217567660451	23063.1820067207	12532.4774956189	3023.45584367809
PF3D7_0618100	521.616787444941	60.2425107482704	39.7158722764784	333.143924502019	156.031486665087
PF3D7_0618200	898.917121006663	913.440376471647	63.9380222409459	148.096471085523	124.803069141003
PF3D7_0618300	2164.65485387349	4712.27545134121	382.734653122502	693.526278731496	1007.33581218107
PF3D7_0618400	8.75687001255789	64.7445211207874	73.428210861112	270.534638367764	90.11067545892
PF3D7_0618500	89.454761880329	9.64527455925697	7.63300061740028	32.0506070110089	1
PF3D7_0618600	552.465840031202	222.012151535095	33.2098862750346	185.704347704534	12.2397437338429
PF3D7_0618700	69.6641915796497	7.80831783013077	4.64790427899172	22.8794318634409	23.4794874676857
PF3D7_0618800	423.201205212931	137.242681186329	390.017344691486	267.622136710719	4116.67512198958
PF3D7_0618900	721.534204023054	69.9704274204383	527.918603158825	313.450207055509	357.461676192214
PF3D7_0619000	151.806969880695	123.588723706883	220.343350589602	97.1129514523341	154.195043454621
PF3D7_0619100	88.4776291508734	24.376935979262	293.060333811896	198.363044364733	119.86903755867
PF3D7_0619500	1213.25361042429	1036.12391746927	254.270628620907	178.386015082811	227.641289507362
PF3D7_0619600	457.989783451722	150.659089649064	302.372869165789	202.313964689566	109.017511404131
PF3D7_0619700	647.590941034357	66.0566111335626	1259.40349642938	487.682928059961	371.581392205929
PF3D7_0619900	358.624672516655	291.691269507894	555.140651348706	142.587235127839	139.485259598985
PF3D7_0620100	73.0720692052064	3.80851541874965	95.0714871854138	36.1151128448999	70.9103392959142
PF3D7_0620200	110.879458721317	109.754178660943	29.6890618105324	27.9504210082845	88.8966335589347
PF3D7_0620300	36.7177993650987	5.73033452850033	288.967743499491	52.7242466073509	23.2316089015362
PF3D7_0620500	146.17262125605	192.871314665824	71.9598424925327	72.0370331352334	44.8390180492001
PF3D7_0620600	4.06005771118609	1	1	31.9540023525042	1293.24292860359
PF3D7_0620700	309.869903075578	27.7748632887456	235.786033509896	269.475542540497	184.552704715123
PF3D7_0621000	764.511501143765	924.337532435874	671.807009551242	464.424855924165	294.767682583536
PF3D7_0621100	758.714793139273	29.3551648492351	2526.14010938281	1211.60855495458	148.730178188697
PF3D7_0621200	134.21538188928	221.357469084927	10.5912521600684	153.653710009772	12.2397437338429
PF3D7_0621300	158.443102948806	1083.00873393543	53.3980977421033	130.787555376546	252.432913565937
PF3D7_0621400	14.7096632280352	26.7826766429934	23.473560411093	3746.11879149074	169.059159985852
PF3D7_0621500	385.837374100569	99.0359720118841	24.8771368118035	29.1996590881575	20.1898063748537
PF3D7_0621700	1055.23981059797	662.867658404847	117.868021047158	421.096563933413	364.920561093575
PF3D7_0621800	738.825033423421	2014.04755184171	69.0145536184575	128.463348345815	138.310484507565
PF3D7_0622000	85.2918882546952	54.7224193396514	1.89489062199373	134.813631481757	444.441579584407
PF3D7_0622200	285.753247961522	439.410818245209	38.350952170969	62.6411214521398	67.4278042471531
PF3D7_0622300	461.378971119445	106.629894189418	29.6655226056973	200.550507893022	73.3620288721579
PF3D7_0622400	19.6049174588217	1.92336103416436	1	11.386373078521	74.2115626480974
PF3D7_0622500	231.962737225185	120.360321675693	284.441961462749	617.854133695514	128.139664569954
PF3D7_0622600	377.850526817625	59.6223499650716	234.091676900205	186.426412678949	16.2160681679854
PF3D7_0622700	100.84550265162	29.4014791860954	2.92960790367397	90.8452867822914	38.108279833385
PF3D7_0622800	514.759054903339	764.875752158622	67.7596324335849	190.195732958413	2537.56904546811
PF3D7_0623000	920.62128724201	169.224235595677	74.795360678809	144.128138657277	71.1262272089762
PF3D7_0623100	649.18054700376	1025.60921808466	203.830480686824	127.741571884368	326.284496558073
PF3D7_0623200	185.085994111226	100.830270431159	724.290193458552	1021.40959253116	44.9483167794673
PF3D7_0623300	72.6353844578399	6.7986924792929	36.1210329580542	1	1
PF3D7_0623400	142.625396508128	4.59185210912773	137.907756552932	454.370062088132	1
PF3D7_0623600	290.949639726192	1113.74860018496	211.126309428519	71.5509039831282	164.646632736008
PF3D7_0623700	654.513453794672	165.252273668008	319.518656031764	315.22429869498	21.3264426692685
PF3D7_0623900	84.4106610956292	27.4758394016395	10.6374223041951	50.8002006206824	210.536137095149
PF3D7_0624000	1221.01601860669	1303.32617785082	104.012739704229	152.516366759402	325.137472147899
PF3D7_0624100	126.995167197017	24.6557596515568	6.853641578723	79.5069602349914	12.2397437338429
PF3D7_0624200	561.270249330249	53.9490616118859	31.6449452736027	1178.8432626245	131.66980915534
PF3D7_0624300	44.3642708764582	15.5387715521129	5.7777825999389	1172.52183179589	1
PF3D7_0624400	691.049659759592	279.069775777767	70.5359809767635	512.012059359029	465.041513427378
PF3D7_0624500	42.14838620865	1	5.98755220036062	38.6607184629283	283.40103653669
PF3D7_0624600	2277.59555383267	1785.17379295779	954.36208234115	731.111644105419	4185.0685639525
PF3D7_0624700	369.088179365317	46.7111542858665	52.6068114019867	8.59364867225053	1
PF3D7_0624800	6.33271600252534	1	3.91664236131366	1	32.1973544643414
PF3D7_0625000	13.1797897263258	15.6318437458625	23.2488508669941	10.637439525067	1
PF3D7_0625100	7.06604436852673	10.7828213656819	1	247.012141601997	1
PF3D7_0625500	97.4773672171316	4.98381771737035	530.362223800288	29.8528881111226	1
PF3D7_0625600	209.727080963534	111.509920769676	213.991115186042	368.350299772012	106.263170783551
PF3D7_0625700	74.1994198425924	22.4751863969564	7.47515865681871	29.3805013375217	1
PF3D7_0626000	42.6601948748973	23.839529384152	14.2306598722353	11.4715331371666	25.1633442068382
PF3D7_0626100	118.50189910206	16.5940664559582	1	65.5504952509949	14.8031940591053
PF3D7_0626200	98.0535730123321	97.1643374729945	11.5155605335896	8.59364867225053	16.2160681679854
PF3D7_0626300	9.03023660813858	6.40365286933967	23.7473087474552	1	1
PF3D7_0626500	81.7490840887423	9.76324378996782	15.2752975916396	153.222219255185	3830.50485968847
PF3D7_0626600	116.178109804475	23.0446909672653	10.7262505058242	54.6035269289841	22.3488183429047
PF3D7_0626700	201.303911188624	51.4646942860249	3.71344648405172	73.7522332036793	20.1898063748537
PF3D7_0626800	971.583245766916	1239.87863281294	50.820610340675	62.3580472661356	127.242204985609
PF3D7_0626900	315.960983500781	25.4085006031383	25.4007871127596	49.1939323839129	138.543788936569
PF3D7_0627000	5.82287958781362	3.35593459925552	1	98.5879833964622	1358.13685978024
PF3D7_0627100	336.916010274252	1196.36724044044	954.34161720844	521.486672204276	890.496233152439
PF3D7_0627300	528.532656555881	364.128579718025	51.016199719122	278.08654237585	337.616183780394
PF3D7_0627400	5.20399750460167	1	5.79478327579593	1	1
PF3D7_0627500	800.456836461478	249.998150390601	113.878307280902	254.891916909304	162.104186207213
PF3D7_0627700	94.7810399838574	163.163636832042	177.446386741359	73.690668327355	148.448618382474
PF3D7_0627800	556.804106351125	584.048122928	113.015557320787	50.8328723596891	175.164712985943
PF3D7_0627900	323.86405543232	100.1810800722	28.3377326473842	96.7417979551081	54.6592209597432
PF3D7_0628000	129.334051061381	17.28777589273	15.1064483296105	63.2226335433078	1
PF3D7_0628100	205.954129875064	106.378899435256	7835.68598450377	7970.72657572443	583.227148978519
PF3D7_0628200	361.232523978556	606.126447744967	67.5654569229975	184.689944239599	383.797290920699
PF3D7_0628300	1008.67540570604	3877.85464006864	214.082728130109	120.450633769591	228.477509109133
PF3D7_0628400	4.57603848408287	1	1	75.8498440537939	1
PF3D7_0628500	25.5533268437995	2.28746523843856	2.63226664707947	125.650813291631	122.474564773842
PF3D7_0628600	722.738017496659	333.44942155236	535.595847082932	137.727881305587	171.685123030689
PF3D7_0628700	460.5233886177	591.921715397457	256.014225064566	183.813334476998	45.4632178030724
PF3D7_0628800	510.343880071748	190.335264231761	24.4160886428506	565.229639686859	87.4373612229095
PF3D7_0629000	300.338978291863	183.956504338928	15.5968229666403	41.2233803690388	36.0250429056776
PF3D7_0629100	159.013304772751	223.882144309549	16.7516304306298	52.467533992042	1
PF3D7_0629200	1082.31566100886	293.57587617291	114.075830358272	613.994153741624	90.9595234588182
PF3D7_0629300	187.570464398918	18.0968653744355	1178.62545278969	881.109992391457	117.658255224461
PF3D7_0629400	49.5962349672463	278.741553902232	5.27200973534864	66.6409425800606	114.497142359621
PF3D7_0629500	841.51087758491	993.551680493343	270.375072276754	212.721265221134	102.824170292887
PF3D7_0629600	54.42635491223	134.782257939848	24.1138173906229	1	71.1262272089762
PF3D7_0629800	102.866457367918	32.3850631648356	8.87788258878362	223.778556798098	111.07265206551
PF3D7_0629900	10.6904322572485	6.46550184863979	1	1	27.7036957914975
PF3D7_0630000	81.5384047504079	17.3459330178157	134.240604315773	5892.68821106551	788.031730617323
PF3D7_0630200	12.0749303954225	21.2072029792765	86.4207300782861	1176.70546477745	18.2872800193618
PF3D7_0630300	933.678123078814	70.3530185210266	94.9798136549476	155.781706362288	4159.66448565337
PF3D7_0630400	44.6301567772762	4.813882532418	484.418255943172	238.689441794985	23.2316089015362
PF3D7_0630500	103.682807464069	735.256254425815	26.2567267611955	90.9502300205445	23.5738729993905
PF3D7_0630600	390.444403559023	73.9841252745383	36.8878620166819	28.0245442100098	381.043290520593
PF3D7_0630700	94.5593220677677	142.55841961283	50.1743037989241	79.5081872622978	1
PF3D7_0630800	49.3185930497528	6.29616534406039	251.710807551553	147.06372015945	3109.72523423249
PF3D7_0630900	292.855950845678	1973.66879323225	69.476079838079	42.212020831814	78.7619335127007
PF3D7_0702900	1.93826683523869	1	1	1	26.8685360995421
PF3D7_0703100	155.182577787465	107.641366168412	188.634947957112	146.206972261842	248.129919696149
PF3D7_0703200	374.065042981412	110.941839410572	161.20395145889	90.17640874832	150.057537012782
PF3D7_0703300	6.78413421239951	1	5.74980407058209	1	1
PF3D7_0703400	152.072023366178	45.0884251370194	376.445090106775	707.266772127378	588.524860319597
PF3D7_0703500	283.073359026663	1260.33344131179	256.268846770537	193.422731051602	260.655406217873
PF3D7_0703600	192.857992490227	15.7053072522135	1044.45850418017	107.629761557676	16.2160681679854
PF3D7_0703700	17.9200161482124	23.5023803842854	3.07341979493878	1	1
PF3D7_0704200	590.195689015888	473.665966634459	76.9006877156769	168.533845229452	64.22398665346
PF3D7_0704400	238.978755121653	95.8809597317089	94.267347495012	50.4628759922428	1
PF3D7_0704600	2111.86353477387	2276.99482163918	285.194271731147	1038.81687599933	2507.43236243414
PF3D7_0704700	240.905747402216	20.1979299767444	143.155478419965	168.961876042834	50.2794942673825
PF3D7_0704900	148.248885578738	39.8267953613553	6.49250670460688	21.606010415907	142.545270293893
PF3D7_0705000	689.750532038719	470.317368931222	979.62896674247	231.841500957695	1304.66078508765
PF3D7_0705300	437.456976686533	32.3963477141573	301.089430967672	260.152642847343	901.777276836028
PF3D7_0705400	1514.72730648503	107.518749891987	188.457547319979	356.015776358666	2281.13258847744
PF3D7_0705600	243.258744064415	65.6123950469474	21.9574755792128	111.568091969064	306.998065818996
PF3D7_0705700	396.762436083693	708.938297626088	43.7705918688077	129.102440851285	155.837655801881
PF3D7_0705900	64.2254462273411	15.1579911316753	2.99814172819278	1	1
PF3D7_0706000	1616.37931863548	1800.28830707788	106.609180776234	395.071834910856	299.913845579824
PF3D7_0706200	5.92802829392662	1	5.46162524860283	1	1
PF3D7_0706400	155.125448471223	284.842699382209	6.63675979461654	13.2496478226251	77.3901062561155
PF3D7_0706600	259.151129893617	76.9518669218698	17.8297762892596	68.8920571853693	1
PF3D7_0707400	385.459301490897	700.680223131411	65.1159580972115	57.7301232240409	41.6501136540695
PF3D7_0707500	215.25279155668	313.696221727229	61.6740191317157	73.056828466743	142.406866561151
PF3D7_0707600	267.880258887461	238.941061658129	18.65286775775	43.2657526557574	12.2397437338429
PF3D7_0707700	495.088639612582	363.153935209133	426.017290679926	150.712132393805	76.3141075017516
PF3D7_0707800	428.539492696557	73.6838664659787	31.1817836100966	80.5670748518507	250.169689681918
PF3D7_0707900	668.007483351488	2170.23313872004	216.192527019186	200.762067921701	68.2987359120136
PF3D7_0708000	63.0358782012071	13.1469572598054	21.6076810579384	29.2962889580393	123.923864412134
PF3D7_0708100	911.665861166925	1257.38612322256	202.413389099675	377.729880534408	483.682134669175
